video_id,video_url,video_caption,scrape_timestamp,entry_id,parent_comment_id,is_reply,text_content,author_username,author_nickname,creation_timestamp,comment_total_replies
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,a2a03839-0abc-4b68-a102-13fd1ff51b9c,60305c91-8133-434d-bd76-5a4d8304a423,True,"dia ngomong gitu buat org2 yg pgn kaya tp byk ngeluh, biar ga ngehalu jd kaya mulu",kangtrollz,KT,2025-05-25 16:22:13,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,ecdea52b-0fbd-40d0-81cd-b6241169835e,60305c91-8133-434d-bd76-5a4d8304a423,True,"kapasitas??gua dulu sebelum kuliah gak bisa public speaking,malu kalau ngomong,pas kuliah Alhamdulillah udah lancar,walaupun terbatas Batah sedikit,kapasitas itu hanya omong kosong bro,intinya niat",aldipardi557,aldipardi557,2025-06-05 13:37:21,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,0a5367a5-e56c-431f-b4f3-cdeba23673eb,60305c91-8133-434d-bd76-5a4d8304a423,True,"contoh nya gelas dengan kapasitas 200ml,kalau di isi air 300ml pasti tumpah kan air nya,kapasitas itu bisa di lebihkan jika kita punya usaha yang sangat besar,logikanya begitu",aldipardi557,aldipardi557,2025-06-05 13:38:30,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,017d0ed0-b5be-49c3-a3b0-753b8d09a425,60305c91-8133-434d-bd76-5a4d8304a423,True,yang namanya kapasitas itu bisa diperbesar,kenapa.gasuka12,kenapa?gasuka?,2025-05-28 17:11:41,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,df9cf54b-048f-4782-8ff4-16a1ccde12b1,60305c91-8133-434d-bd76-5a4d8304a423,True,Ya simplenya kalau ga kuat siap siap aja di level itu terus,abdillahfqh,Faqi,2025-05-27 00:07:45,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,e2238a3d-5546-4359-bb4d-6c30950c4ec7,60305c91-8133-434d-bd76-5a4d8304a423,True,yg membatasi adalah otak² mereka,251004l1,Zach,2025-05-26 18:37:57,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,0f977b07-eb11-43ef-98f9-d49916fd8021,60305c91-8133-434d-bd76-5a4d8304a423,True,kapasitas budak,putra_int,ᅠᅠ⠀᠌ᅠᅠᅠᅠ⠀᠌ᅠᅠ,2025-05-23 23:27:39,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,82452d22-9b9f-408a-a748-2eceb4130e13,60305c91-8133-434d-bd76-5a4d8304a423,True,iya donk kalo semua org jd bos siapa yg jd pegawai??? dunia ini udah imbang coy....,hanifabafadalhani,hanifabafadalhani,2025-05-24 07:44:18,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,3f0fa5eb-c3c5-42fe-b28e-f7735d353e95,60305c91-8133-434d-bd76-5a4d8304a423,True,"gw tanya, lu mau jdi karyawan seumur hidup??? awal2 boleh jdi karyawan tpi jgn smpe mati jdi karyawan",daze_still_waiting,Wishhhhh,2025-05-24 11:21:40,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,d399688f-1c3d-427d-83fa-db4751d7fb8c,60305c91-8133-434d-bd76-5a4d8304a423,True,"kapasitas kapasitas apa, itu cuman fikiran lu yg membatasi diri lu sendiri",ahmadfanid4,Ahmad Fanid,2025-05-23 16:46:12,
